frame.time,ip.src,ip.dst,tls.record.version,tls.handshake.version,tls.handshake.certificates
Jul 23, 2026 15:45:47.642761000 UTC,127.0.0.1,127.0.0.1,0x0301,0x0303,
Jul 23, 2026 15:45:47.644602000 UTC,127.0.0.1,127.0.0.1,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,
Jul 23, 2026 15:45:47.659756000 UTC,127.0.0.1,127.0.0.1,0x0301,0x0303,
Jul 23, 2026 15:45:47.662052000 UTC,127.0.0.1,127.0.0.1,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,
Jul 23, 2026 15:45:47.676322000 UTC,127.0.0.1,127.0.0.1,0x0301,0x0303,
Jul 23, 2026 15:45:47.677319000 UTC,127.0.0.1,127.0.0.1,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,0x0303,
